0,14689.109712
1,98717.995836
2,98006.788158
3,49578.176959
4,38157.519004
5,9548.665574
6,62448.596895
7,70571.239643
8,25166.905078
9,20594.666318
10,92096.074894
11,94875.032295
12,55839.910980
13,29994.925852
14,53487.878662
15,36528.697271
16,33314.180456
17,47669.986379
18,64695.085470
19,58557.142345
20,72960.552768
21,25629.079388
22,43239.986713
23,30437.785996
24,43017.703292
25,27381.829812
26,38216.852514
27,94064.660665
28,19275.376626
29,26144.532768
30,71875.612150
31,29647.365424
32,56450.403913
33,249728.283424
34,66873.159800
35,70757.170837
36,16852.940400
37,41733.639466
38,97941.147907
39,84952.527031
40,312344.147715
41,28955.447309
42,79733.386043
43,149375.850338
44,8421.777828
45,40094.554791
46,73235.219822
47,77076.801088
48,41463.197675
49,17389.745730
50,27283.852974
51,36319.836630
52,37086.626289
53,88934.824154
54,30931.801493
55,18759.459984
56,47924.299568
57,86432.360575
58,59592.815413
59,107017.138977
60,41900.314020
61,66852.813936
62,30918.713155
63,55194.491785
64,55429.360213
65,25235.922237
66,36279.555909
67,33867.103723
68,49943.157766
69,29983.159482
70,46543.911787
71,45197.713103
72,64591.050213
73,48452.019589
74,6831.139919
75,167208.641562
76,88364.623219
77,61931.101186
78,68767.150150
79,114447.131047
80,65944.230154
81,131843.498080
82,29539.369348
83,29844.309919
84,26259.323150
85,25452.636853
86,149678.192791
87,18222.469157
88,96211.258615
89,3971.096834
90,48385.004860
91,11728.239222
92,54365.337826
93,35017.507759
94,30993.559815
95,62635.833599
96,42635.764889
97,29503.814225
98,14772.260182
99,249349.568395
100,219275.788045
101,115275.486151
102,49562.219522
103,24277.450632
104,28019.219380
105,129733.532465
106,57455.012309
107,39299.170178
108,117256.080376
109,124614.280294
110,67112.226386
111,37467.975468
112,31348.759716
113,39924.394048
114,54601.915095
115,7400.300676
116,75692.608314
117,60507.295925
118,41669.800737
119,28589.190485
120,48287.403370
121,37061.117453
122,53209.811595
123,20515.602516
124,11961.503062
125,42423.219131
126,50103.094113
127,62035.070833
128,81905.890217
129,157266.445018
130,47152.322361
131,55641.424371
132,12818.543168
133,109753.838531
134,22190.758778
135,38093.792442
136,181029.318144
137,227585.824371
138,200426.157064
139,33988.952305
140,16384.079838
141,52094.590709
142,35255.429047
143,7331.267269
144,145402.236914
145,5633.305979
146,177699.604115
147,43859.599383
148,13313.911601
149,5468.022107
150,129389.514857
151,178115.163260
152,39711.464665
153,23341.072129
154,52285.787103
155,45757.291014
156,59732.006429
157,55591.561263
158,4767.761055
159,16600.153160
160,328093.207887
161,104226.015714
162,50202.880376
163,10344.751048
164,50063.481224
165,70966.801331
166,21213.412090
167,75299.654986
168,41104.143028
169,60635.163896
170,159630.891929
171,107118.333879
172,166904.363545
173,102130.823543
174,154508.602471
175,14662.994048
176,95307.973651
177,22607.086974
178,22023.450745
179,129048.632171
180,85718.882573
181,9235.754454
182,16161.322196
183,25859.317798
184,75916.454877
185,18534.473778
186,14316.173539
187,77418.678365
188,36661.238841
189,39086.692683
190,63521.508887
191,13074.471284
192,105243.608768
193,131423.427347
194,181188.703406
195,44485.134967
196,52015.943442
197,12001.708115
198,51119.433729
199,152231.076920
200,56277.914443
201,6928.457512
202,44022.763599
203,74806.907600
204,11658.798145
205,7284.047115
206,34008.094536
207,94903.293267
208,11054.918431
209,26212.224643
210,62821.663423
211,45092.827910
212,52253.405224
213,4997.883578
214,8579.291041
215,59296.710163
216,31456.468298
217,118721.462684
218,38636.517658
219,125175.774212
220,7358.118551
221,59426.617593
222,34791.541865
223,119078.969509
224,25372.527030
225,62410.634349
226,59321.397303
227,7820.252094
228,116463.192158
229,49015.867226
230,90381.032988
231,14679.716316
232,43459.401964
233,4253.439857
234,56024.256099
235,56626.238793
236,45210.022175
237,34001.806978
238,27785.406629
239,36780.338040
240,84172.479161
241,74725.933765
242,16160.208173
243,76177.266725
244,33665.079842
245,63328.003818
246,53140.363176
247,42707.533622
248,41746.671655
249,62155.488284
250,26444.003434
251,193513.682070
252,207943.268566
253,49491.117131
254,43774.001128
255,46517.193863
256,111806.410527
257,67710.500260
258,36856.320770
259,41677.330183
260,31939.071473
261,24656.919498
262,102007.165250
263,28743.883466
264,44953.455615
265,193413.856100
266,25863.657706
267,97057.572552
268,49897.826280
269,55862.840366
270,18829.337600
271,59555.450314
272,19977.979272
273,196183.027972
274,28809.070525
275,49607.093871
276,65473.513425
277,26408.571647
278,71582.654448
279,49592.297300
280,48217.761218
281,27191.223616
282,10365.798224
283,76774.789447
284,68470.560904
285,165771.974916
286,4084.998817
287,11747.811369
288,56061.246716
289,29745.501883
290,53189.546290
291,106304.041074
292,6767.303190
293,27402.018375
294,109857.578611
295,120048.470017
296,72518.598786
297,55052.242018
298,8622.377757
299,97080.232013
300,4850.110103
301,64937.728590
302,68034.538573
303,49974.185707
304,5092.056531
305,6467.597649
306,66709.443683
307,77893.029909
308,132245.845464
309,86759.366568
310,45574.209798
311,44023.183687
312,47311.740688
313,31503.220730
314,43523.472907
315,52007.288090
316,46193.839997
317,34875.351883
318,30007.590055
319,34409.505902
320,39997.114800
321,49752.536090
322,100016.829683
323,83219.973399
324,227053.318569
325,108690.599421
326,45459.478861
327,5465.461369
328,37351.184014
329,40856.696166
330,26613.685301
331,15784.199539
332,39266.582857
333,6193.674314
334,137615.246785
335,25639.524124
336,116902.487172
337,89943.094384
338,22229.558427
339,11256.341899
340,64995.091400
341,10172.507714
342,86515.699887
343,56116.759637
344,19449.457540
345,59074.607200
346,112685.357583
347,40494.598388
348,15000.077068
349,19733.292423
350,30725.426620
351,242614.739806
352,45645.669252
353,58196.108574
354,29812.670101
355,64314.450348
356,169898.415789
357,4366.880336
358,8574.334214
359,51231.067946
360,38737.341909
361,93964.217330
362,4415.738426
363,52450.398654
364,17553.775091
365,14726.470739
366,51204.722897
367,14642.351948
368,151039.411669
369,12125.304245
370,46887.774083
371,45713.781062
372,55694.630863
373,32775.730510
374,61854.365341
375,43056.933359
376,58202.462942
377,112563.334893
378,183261.409459
379,51624.763074
380,46764.228963
381,32788.555993
382,72603.455725
383,7257.991128
384,147115.762948
385,18309.032808
386,11806.783965
387,81113.414852
388,50996.728395
389,9965.521461
390,22640.639480
391,67809.605550
392,97017.655316
393,14100.550894
394,88844.886087
395,73086.170048
396,6965.110827
397,101524.221917
398,20558.330597
399,56921.600437
400,39131.938896
401,49706.545136
402,15599.981310
403,61341.062808
404,60820.006193
405,66324.272034
406,16773.088593
407,51658.504928
408,193293.846710
409,53357.966823
410,27339.447376
411,42867.577714
412,63767.098502
413,190413.721685
414,4700.968709
415,12637.863984
416,34185.890250
417,55549.784240
418,130156.581071
419,44858.437535
420,67487.129694
421,93470.706557
422,64894.951635
423,32048.539167
424,40791.940651
425,29884.325775
426,67020.601554
427,36469.385094
428,68749.724346
429,24443.867603
430,26257.227605
431,30881.883221
432,374893.252895
433,124597.194081
434,40489.701314
435,18232.434786
436,164334.304395
437,51183.986218
438,145672.757557
439,16262.065233
440,31306.754506
