0,0.998414
1,0.905668
2,0.324440
3,0.999814
4,0.836048
5,0.994844
6,0.982681
7,0.071233
8,0.993990
9,0.999744
10,0.999869
11,0.999526
12,0.997296
13,0.999188
14,0.989148
15,0.996807
16,0.998389
17,0.999911
18,0.999872
19,0.988277
20,0.999877
21,0.681166
22,0.999842
23,0.999560
24,0.988187
25,0.541857
26,0.999841
27,0.796287
28,0.999393
29,0.968201
30,0.823372
31,0.998415
32,0.999883
33,0.997764
34,0.998855
35,0.987563
36,0.959154
37,0.767014
38,0.999101
39,0.998658
40,0.875034
41,0.984184
42,0.999862
43,0.999190
44,0.969345
45,0.999708
46,0.999719
47,0.999825
48,0.998932
49,0.068410
50,0.999789
51,0.999594
52,0.374710
53,0.998163
54,0.999815
55,0.999904
56,0.999887
57,0.999149
58,0.567541
59,0.964537
60,0.987991
61,0.972188
62,0.998584
63,0.999707
64,0.999489
65,0.972829
66,0.999855
67,0.470738
68,0.999880
69,0.999710
70,0.999917
71,0.999668
72,0.998741
73,0.999721
74,0.999770
75,0.896175
76,0.997979
77,0.947771
78,0.982604
79,0.999878
80,0.999739
81,0.998250
82,0.999917
83,0.987274
84,0.995355
85,0.695615
86,0.999285
87,0.999649
88,0.987117
89,0.999773
90,0.999864
91,0.915804
92,0.999452
93,0.811220
94,0.998946
95,0.220301
96,0.999528
97,0.958634
98,0.998765
99,0.999856
100,0.998362
101,0.992022
102,0.998900
103,0.999692
104,0.997558
105,0.999653
106,0.997536
107,0.999686
108,0.625767
109,0.999912
110,0.722984
111,0.999727
112,0.999864
113,0.998221
114,0.263677
115,0.999569
116,0.997467
117,0.228840
118,0.999933
119,0.502827
120,0.999866
121,0.863396
122,0.998640
123,0.660976
124,0.999586
125,0.999276
126,0.998777
127,0.851932
128,0.980296
129,0.983657
130,0.774057
131,0.999123
132,0.999798
133,0.999742
134,0.999801
135,0.999766
136,0.918417
137,0.979062
138,0.999394
139,0.974955
140,0.998257
141,0.827619
142,0.999818
143,0.083439
144,0.973019
145,0.765104
146,0.999181
147,0.989047
148,0.999820
149,0.997834
150,0.973821
151,0.999180
152,0.192946
153,0.999154
154,0.999728
155,0.998038
156,0.993683
157,0.997471
158,0.999663
159,0.993734
160,0.823534
161,0.999612
162,0.991347
163,0.649782
164,0.999631
165,0.999763
166,0.999219
167,0.999690
168,0.911968
169,0.999905
170,0.768436
171,0.706883
172,0.999921
173,0.996463
174,0.999298
175,0.999185
176,0.411794
177,0.999804
178,0.874267
179,0.998335
180,0.999659
181,0.999480
182,0.999048
183,0.997417
184,0.096886
185,0.999643
186,0.970487
187,0.999526
188,0.999493
189,0.997276
190,0.998882
191,0.999631
192,0.998827
193,0.999205
194,0.672836
195,0.999889
196,0.994772
197,0.993364
198,0.958661
199,0.875898
200,0.998365
201,0.999622
202,0.999101
203,0.997991
204,0.999627
205,0.889594
206,0.999246
207,0.999874
208,0.970091
209,0.308239
210,0.910287
211,0.999459
212,0.008090
213,0.999645
214,0.999466
215,0.999075
216,0.995511
217,0.999759
218,0.473558
219,0.999508
220,0.966676
221,0.991039
222,0.999844
223,0.999696
224,0.998826
225,0.999582
226,0.998876
227,0.996516
228,0.998154
229,0.972250
230,0.858975
231,0.931936
232,0.999393
233,0.999900
234,0.999524
235,0.684210
236,0.999329
237,0.999750
238,0.999677
239,0.999783
240,0.998305
241,0.994682
242,0.999889
243,0.998692
244,0.999485
245,0.699099
246,0.924008
247,0.962579
248,0.997091
249,0.010891
250,0.994523
251,0.900344
252,0.999723
253,0.997996
254,0.999887
255,0.998330
256,0.999544
257,0.996530
258,0.495833
259,0.540267
260,0.915096
261,0.997351
262,0.999595
263,0.999641
264,0.997408
265,0.847594
266,0.996718
267,0.996849
268,0.999810
269,0.706631
270,0.999409
271,0.554760
272,0.998844
273,0.076221
274,0.997790
275,0.998270
276,0.991707
277,0.013249
278,0.999275
279,0.999862
280,0.999842
281,0.906965
282,0.893997
283,0.999899
284,0.999236
285,0.492823
286,0.994742
287,0.997805
288,0.963049
289,0.999726
290,0.999820
291,0.999632
292,0.838422
293,0.960473
294,0.415882
295,0.999889
296,0.818757
297,0.967466
298,0.469707
299,0.995284
300,0.999378
301,0.999526
302,0.999768
303,0.999714
304,0.891767
305,0.659574
306,0.999916
307,0.999897
308,0.913124
309,0.684784
310,0.999876
311,0.906830
312,0.999878
313,0.981009
314,0.999302
315,0.999420
316,0.999844
317,0.995778
318,0.922335
319,0.999585
320,0.988459
321,0.999186
322,0.981163
323,0.632219
324,0.987937
325,0.629212
326,0.257402
327,0.999897
328,0.999887
329,0.990019
330,0.930283
331,0.995579
332,0.959790
333,0.999566
334,0.999822
335,0.994787
336,0.999668
337,0.999887
338,0.984231
339,0.986986
340,0.663131
341,0.646904
342,0.999905
343,0.798959
344,0.293272
345,0.999476
346,0.999362
347,0.941543
348,0.998122
349,0.996684
350,0.883774
351,0.996518
352,0.997880
353,0.764831
354,0.999801
355,0.645439
356,0.859411
357,0.384823
358,0.972738
359,0.999668
360,0.999824
361,0.999311
362,0.998826
363,0.996564
364,0.967102
365,0.998875
366,0.996148
367,0.986545
368,0.997362
369,0.999231
370,0.974234
371,0.999912
372,0.998755
373,0.999886
374,0.999100
375,0.993366
376,0.999207
377,0.997399
378,0.995231
379,0.288174
380,0.996304
381,0.939257
382,0.997967
383,0.989191
384,0.999731
385,0.951390
386,0.999238
387,0.999374
388,0.982955
389,0.977313
390,0.999836
391,0.999883
392,0.999497
393,0.191154
394,0.959733
395,0.852504
396,0.999083
397,0.963011
398,0.999200
399,0.999803
400,0.868315
401,0.992761
402,0.998914
403,0.999937
404,0.999499
405,0.999882
406,0.953541
407,0.999785
408,0.999840
409,0.850668
410,0.986118
411,0.997922
412,0.999691
413,0.998076
414,0.999811
415,0.998112
416,0.998005
417,0.999478
418,0.800032
419,0.999836
420,0.996418
421,0.403469
422,0.999800
423,0.961582
424,0.949822
425,0.998750
426,0.998776
427,0.999173
428,0.974295
429,0.999071
430,0.999802
431,0.999878
432,0.992661
433,0.991457
434,0.999425
435,0.992639
436,0.999012
437,0.999780
438,0.999294
439,0.918943
440,0.925113
441,0.873630
442,0.999085
443,0.999861
444,0.999950
445,0.999016
446,0.781282
447,0.999282
448,0.998157
449,0.999792
450,0.999787
451,0.999941
452,0.999165
453,0.999630
454,0.997990
455,0.954799
456,0.999863
457,0.996884
458,0.886999
459,0.998963
460,0.999186
461,0.857764
462,0.967244
463,0.999336
464,0.995477
465,0.868790
466,0.999655
467,0.999847
468,0.999883
469,0.999885
470,0.894212
471,0.998606
472,0.944383
473,0.999923
474,0.976282
475,0.545111
476,0.999178
477,0.999671
478,0.935771
479,0.937580
480,0.999689
481,0.871741
482,0.999861
483,0.999806
484,0.249902
485,0.509173
486,0.857789
487,0.999922
488,0.999914
489,0.998717
490,0.996782
491,0.999595
492,0.987084
493,0.952612
494,0.870065
495,0.999890
496,0.979050
497,0.920525
498,0.372729
499,0.817073
500,0.998349
501,0.192498
502,0.947879
503,0.891405
504,0.475903
505,0.999503
506,0.999647
507,0.986945
508,0.999844
509,0.994672
510,0.999867
511,0.999399
512,0.172587
513,0.964663
514,0.713221
515,0.992514
516,0.998936
517,0.993902
518,0.995323
519,0.982370
520,0.996590
521,0.750217
522,0.546117
523,0.999761
524,0.999507
525,0.999566
526,0.975966
527,0.998660
528,0.975135
529,0.999486
530,0.999076
531,0.999826
532,0.999172
533,0.997371
534,0.999689
535,0.993476
536,0.999853
537,0.999534
538,0.897227
539,0.998724
540,0.999913
541,0.918330
542,0.999902
543,0.961751
544,0.674524
545,0.997562
